url,Source,Authors(Temp),filename,Date,Title,institutional author,translators,tags,page_type,_date_parsed,_authors,_word_count,_total_matches,_matched_terms,_term_TERM_002,_term_TERM_002_per1k,_term_TERM_005,_term_TERM_005_per1k,_term_TERM_011,_term_TERM_011_per1k,_term_TERM_014,_term_TERM_014_per1k,_term_TERM_010,_term_TERM_010_per1k,_term_TERM_007,_term_TERM_007_per1k,_term_TERM_004,_term_TERM_004_per1k,_term_TERM_013,_term_TERM_013_per1k,_term_TERM_017,_term_TERM_017_per1k,_term_TERM_001,_term_TERM_001_per1k,_term_TERM_018,_term_TERM_018_per1k,_term_TERM_012,_term_TERM_012_per1k,_term_TERM_019,_term_TERM_019_per1k,_term_TERM_015,_term_TERM_015_per1k,_term_TERM_003,_term_TERM_003_per1k,_term_TERM_016,_term_TERM_016_per1k,_term_TERM_009,_term_TERM_009_per1k,_term_TERM_006,_term_TERM_006_per1k,_term_TERM_008,_term_TERM_008_per1k
https://www.972mag.com/photos-freedom-riders-attempt-to-desegregate-west-bank-busses/,972,,photos-freedom-riders-attempt-to-desegregate-west-bank-busses.html,2011-11-15,PHOTOS: Palestinian 'Freedom riders' board settler-only bus in WB - +972 Magazine,+972 Magazine,,Images|West Bank|segregation|Israeli occupation|freedom riders|Freedom Rides,Photos,2011-11-15,,306,1,Occupation (1),,,,,,,,,1.0,3.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/photos-gazans-mourn-victims-of-latest-israel-strikes/,972,,photos-gazans-mourn-victims-of-latest-israel-strikes.html,2012-11-12,Photos: Gazans mourn victims of latest Israel strikes - +972 Magazine,Activestills,,beit lahiya|qassam rockets|Rafah|Israeli army|Gaza,Photos,2012-11-12,,1115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/photos-israelis-prepare-for-independence-day/,972,Mairav Zonszein,photos-israelis-prepare-for-independence-day.html,2012-04-23,PHOTOS: Israelis prepare for Independence Day - +972 Magazine,,,Images,Photos,2012-04-23,mairav_zonszein,335,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/photos-j14-movement-holds-largest-protest-in-israels-history/,972,Noam Sheizaf,photos-j14-movement-holds-largest-protest-in-israels-history.html,2011-08-06,J14 PHOTOS: largest protest in Israel's history - +972 Magazine,,,protest|Tel Aviv|social justice|Israeli Social Justice Movement|Benjamin Netanyahu,Photos,2011-08-06,noam_sheizaf,1377,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/photos-low-turnout-for-j14-weekend-demonstrations/,972,Ami Kaufman,photos-low-turnout-for-j14-weekend-demonstrations.html,2011-08-28,PHOTOS: Low turnout for J14 weekend demonstrations  - +972 Magazine,,,Balad|Mohammad Barakeh|Israeli Social Justice Movement,Photos,2011-08-28,ami_kaufman,1245,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/photos-marching-for-human-rights-in-tel-aviv-and-haifa/,972,,photos-marching-for-human-rights-in-tel-aviv-and-haifa.html,2011-12-09,PHOTOS: Marching for human rights in Tel Aviv - +972 Magazine,+972 Magazine,,Images|Haifa|Tel Aviv|human rights,Photos,2011-12-09,,243,4,Occupation (4),,,,,,,,,4.0,16.4609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/photos-naksa-day-protest-in-hebron-marking-45-years-of-occupation/,972,Mairav Zonszein,photos-naksa-day-protest-in-hebron-marking-45-years-of-occupation.html,2012-06-06,PHOTOS: Naksa Day Hebron protest marks 45 years of Occupation - +972 Magazine,,,Images|Hebron|Israeli occupation|naksa,Photos,2012-06-06,mairav_zonszein,453,12,Occupation (12),,,,,,,,,12.0,26.4901,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/photos-palestinian-house-demolished-for-sixth-time/,972,,photos-palestinian-house-demolished-for-sixth-time.html,2012-11-01,Photos: Palestinian house demolished for sixth time - +972 Magazine,Activestills,,ICAHD|Anata|home demolition|beit arabiya|home demolitions,Photos,2012-11-01,,979,16,"Occupation (2), Peace (14)",,,,,14.0,14.3003,,,2.0,2.0429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/photos-palestinians-block-route-443-to-protest-settler-violence/,972,,photos-palestinians-block-route-443-to-protest-settler-violence.html,2012-10-17,Photos: Palestinians block Route 443 to protest settler violence - +972 Magazine,Activestills,,Media|settlements|Settler violence|west bank demonstration|Activism|Israeli settlers|Road 443,Photos,2012-10-17,,1291,2,Occupation (2),,,,,,,,,2.0,1.5492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/photos-palestinians-celebrate-un-victory/,972,,photos-palestinians-celebrate-un-victory.html,2012-11-30,PHOTOS: Palestinians celebrate UN victory - +972 Magazine,Activestills,,Mahmoud Abbas|United Nations|palestinian UN statehood|UN bid|Palestinian UN bid,Photos,2012-11-30,,1232,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/photos-palestinians-protest-occupation-block-roads-throughout-west-bank/,972,,photos-palestinians-protest-occupation-block-roads-throughout-west-bank.html,2012-11-14,"Photos: Palestinians protest occupation, block roads throughout West Bank - +972 Magazine",Activestills,,West Bank|settlements|direct action|beit el,Photos,2012-11-14,,1132,5,Occupation (5),,,,,,,,,5.0,4.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/photos-refugees-uprooted-again-in-bid-to-expel-foreigners/,972,,photos-refugees-uprooted-again-in-bid-to-expel-foreigners.html,2012-08-12,Photo essay: Refugees uprooted again in bid to expel foreigners - +972 Magazine,Activestills,,Images|activestills.org|Israeli activists|South Sudan|Asylum seekers,post,2012-08-12,,3237,6,"Massacre (4), Ethnic Cleansing (2)",,,,,,,4.0,1.2357,,,,,,,,,,,,,,,,,2.0,0.6179,,,,,,,,,,,,
https://www.972mag.com/photos-settlers-march-through-palestinian-village/,972,Mya Guarnieri Jaradat,photos-settlers-march-through-palestinian-village.html,2012-02-05,PHOTOS: Settlers march through Palestinian village - +972 Magazine,,,West Bank|South Hebron Hills|havat maon|Israeli settlers,Photos,2012-02-05,mya_guarnieri_jaradat,1087,2,Occupation (2),,,,,,,,,2.0,1.8399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/photos-susyas-women-document-life-under-threat-of-demolition/,972,,photos-susyas-women-document-life-under-threat-of-demolition.html,2012-07-31,Photo essay: Susya's women share their life through a lens - +972 Magazine,Activestills,,Civil Administration|susya|activestills|South Hebron Hills|West Bank|Images,post,2012-07-31,,1087,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/photos-tel-aviv-takes-part-in-day-of-global-protests/,972,Noa Yachot,photos-tel-aviv-takes-part-in-day-of-global-protests.html,2011-10-15,PHOTOS: Tel Aviv takes part in day of global protests - +972 Magazine,,,Tel Aviv|Israeli Social Justice Movement,Photos,2011-10-15,noa_yachot,740,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/photos-three-arrested-as-settlers-soldiers-disrupt-hebron-olive-harvest/,972,,photos-three-arrested-as-settlers-soldiers-disrupt-hebron-olive-harvest.html,2012-10-23,"Photos: Three arrested as settlers, soldiers disrupt Hebron olive harvest - +972 Magazine",Activestills,,Tel Rumeida|ISM|palestinian olive harvest|Palestinian solidarity|olive harvest|Israeli army|Settler violence|Hebron|West Bank|Israeli settlers,Photos,2012-10-23,,1626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/photos-with-gaza-under-attack-children-pay-the-price/,972,,photos-with-gaza-under-attack-children-pay-the-price.html,2012-11-14,"Photos: With Gaza under attack, children pay the price - +972 Magazine",Activestills,,Gaza,Photos,2012-11-14,,1041,2,Occupation (2),,,,,,,,,2.0,1.9212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/physicians-family-challenge-armys-narrative-re-death-of-jawaher-abu-rahmah/,972,Lisa Goldman,physicians-family-challenge-armys-narrative-re-death-of-jawaher-abu-rahmah.html,2011-01-04,Evidence discredits army's version of Bil'in woman's death  - +972 Magazine,,,Bil'in|jawaher abu rahmah|Jawahar|Jawaher|IDF spokesperson,post,2011-01-04,lisa_goldman,2389,2,Peace (2),,,,,2.0,0.8372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/pinkwashing-preferred-over-pinkstoning/,972,Roee Ruttenberg,pinkwashing-preferred-over-pinkstoning.html,2012-06-13,'Pinkwashing' preferred over 'pinkstoning' - +972 Magazine,,,Israel|Israeli army|Israeli occupation|gay|Gay Pride|pinkwashing|Benjamin Netanyahu,post,2012-06-13,roee_ruttenberg,3387,9,Occupation (9),,,,,,,,,9.0,2.6572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/plagiarism-nation-the-story-of-israel’s-copycat-advertising-industry/,972,Ami Kaufman,plagiarism-nation-the-story-of-israele28099s-copycat-advertising-industry.html,2010-11-14,Plagiarism Nation: The story of Israel’s copycat advertising industry  - +972 Magazine,,,Life & Culture,post,2010-11-14,ami_kaufman,597,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/planning-the-next-gaza-massacre-and-celebrating-the-last-one/,972,Jerry Haber,planning-the-next-gaza-massacre-and-celebrating-the-last-one.html,2012-01-03,Planning the next Gaza massacre - and celebrating the last one - +972 Magazine,+972 Magazine,,Israel|Hamas|United Nations|Operation Cast Lead|Gaza,post,2012-01-03,jerry_haber,1435,11,"Zionism (6), Massacre (3), War Crimes (2)",,,6.0,4.1812,,,3.0,2.0906,,,,,,,,,,,,,,,,,,,2.0,1.3937,,,,,,,,,,
https://www.972mag.com/playing-with-fire-on-the-loyalty-oath-yossi-gurvitz/,972,Yossi Gurvitz,playing-with-fire-on-the-loyalty-oath-yossi-gurvitz.html,2010-10-08,Playing with fire: on the loyalty oath - +972 Magazine,,,Ehud Barak|loyalty oath|palestinian israelis|Benjamin Netanyahu|Avigdor Liberman,post,2010-10-08,yossi_gurvitz,1707,6,Zionism (6),,,6.0,3.5149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/please-dont-send-your-kid-on-a-birthrigth-tour-eyal-niv/,972,,please-dont-send-your-kid-on-a-birthrigth-tour-eyal-niv.html,2010-10-19,"Please, don't send your kid on a Birthright tour (by Eyal Clyne) - +972 Magazine",+972 Magazine,,Life & Culture|Israeli army|taglit,post,2010-10-19,,3595,4,Peace (4),,,,,4.0,1.1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/please-no-more-peace-plans/,972,Noam Sheizaf,please-no-more-peace-plans.html,2011-02-13,"Please, no more peace plans - +972 Magazine",,,Barack Obama|Benjamin Netanyahu|Avigdor Liberman|Mahmoud Abbas|Bernard Avishai|Ehud Olmert,post,2011-02-13,noam_sheizaf,3158,29,"Occupation (4), Peace (25)",,,,,25.0,7.9164,,,4.0,1.2666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/plo-committee-agrees-to-push-for-unprecedented-elections/,972,Omar H. Rahman,plo-committee-agrees-to-push-for-unprecedented-elections.html,2012-02-26,PLO committee agrees to push for landmark elections - +972 Magazine,,,Palestinian politics|reconciliation|Palestinian elections|Fatah|Hamas|Palestinian Authority|PLO|Palestine,post,2012-02-26,omar_h_rahman,1554,4,"Occupation (2), Peace (2)",,,,,2.0,1.287,,,2.0,1.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/pm-equates-settler-price-tag-attacks-with-anti-occupation-demonstrations/,972,Mairav Zonszein,pm-equates-settler-price-tag-attacks-with-anti-occupation-demonstrations.html,2011-12-18,PM equates 'price tag' attacks with anti-occupation protests  - +972 Magazine,,,Bil'in|Settler violence|Zvi Hauser|Benjamin Netanyahu,post,2011-12-18,mairav_zonszein,808,3,Occupation (3),,,,,,,,,3.0,3.7129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/pm-netanyahu-is-cornerd-and-the-us-shouldnt-save-him/,972,Noam Sheizaf,pm-netanyahu-is-cornerd-and-the-us-shouldnt-save-him.html,2011-04-14,"PM Netanyahu is cornered, and the US shouldn't save him - +972 Magazine",,,peace process|John Kerry|David Remnick|Benjamin Netanyahu,post,2011-04-14,noam_sheizaf,2283,19,"Occupation (6), Peace (13)",,,,,13.0,5.6943,,,6.0,2.6281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/pms-office-hires-author-who-called-for-attack-on-idf-soldiers/,972,Yossi Gurvitz,pms-office-hires-author-who-called-for-attack-on-idf-soldiers.html,2012-02-05,PM’s office hires author who called for attack on IDF soldiers - +972 Magazine,,,Uri Elitzur|Incitement|Benjamin Netanyahu,post,2012-02-05,yossi_gurvitz,1110,4,"Apartheid (2), Occupation (2)",,,,,,,,,2.0,1.8018,,,,,,,,,,,,,,,,,,,2.0,1.8018,,,,,,,,
https://www.972mag.com/poem-post-day-by-goldberg-night-by-amichai/,972,Yuval Ben-Ami,poem-post-day-by-goldberg-night-by-amichai.html,2011-05-28,"Poem post: day by Goldberg, night by Amichai - +972 Magazine",,,Life & Culture|Leah Goldberg,post,2011-05-28,yuval_ben_ami,1639,4,Peace (4),,,,,4.0,2.4405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/pogue-mahone-lieberman-an-anthem-for-the-new-year/,972,Yuval Ben-Ami,pogue-mahone-lieberman-an-anthem-for-the-new-year.html,2011-12-31,"Pogue mahone, Lieberman! An anthem for the new year - +972 Magazine",,,Humor,post,2011-12-31,yuval_ben_ami,1646,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/police-attempt-to-thwart-renewed-tent-camp-protest-leader-daphni-leef-arrested/,972,,police-attempt-to-thwart-renewed-tent-camp-protest-leader-daphni-leef-arrested.html,2012-06-22,Police attempt to thwart renewed tent camp; protest leader arrested - +972 Magazine,+972 Magazine,,Israeli Police|Rothschild Boulevard|Israeli Social Justice Movement,post,2012-06-22,,2114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/police-ban-israeli-activists-from-west-bank-demonstrations/,972,Leehee Rothschild,police-ban-israeli-activists-from-west-bank-demonstrations.html,2012-11-11,Police ban Israeli activists from West Bank demonstrations - +972 Magazine,+972 Magazine,,closed military zone|Kufr Qaddum|Palestinian popular resistance|nil'in|Israeli occupation|tear gas|Anarchists Against the Wall|Bil'in|taayush|Sheikh Jarrah|separation wall|Nabi Saleh,post,2012-11-11,leehee_rothschild,1205,7,Occupation (7),,,,,,,,,7.0,5.8091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/police-besiege-arrest-activists-planning-to-commemorate-nakba/,972,Haggai Matar,police-besiege-arrest-activists-planning-to-commemorate-nakba.html,2012-04-25,"Police besiege, arrest activists planning to commemorate Nakba - +972 Magazine",,,Nakba|zochrot|Israeli Police|independence day,post,2012-04-25,haggai_matar,1404,22,"Nakba (14), Peace (8)",,,,,8.0,5.698,,,,,,,,,,,,,14.0,9.9715,,,,,,,,,,,,,,,,,,
https://www.972mag.com/police-distortion-of-crime-data-encourages-rising-violence-against-refugees/,972,,police-distortion-of-crime-data-encourages-rising-violence-against-refugees.html,2012-05-19,"Police distort crime data, inciting violence against refugees - +972 Magazine",+972 Magazine,,shapira|south tel aviv|refugees|Asylum seekers|Migrant Workers,post,2012-05-19,,1992,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/police-protesters-clash-in-front-of-likud-hq-in-tel-aviv/,972,Dahlia Scheindlin and Noam Sheizaf,police-protesters-clash-in-front-of-likud-hq-in-tel-aviv.html,2011-11-22,"Police, protesters clash in front of Likud headquarters in Tel Aviv - +972 Magazine",+972 Magazine,,No Tags Found,post,2011-11-22,dahlia_scheindlin_and_noam_sheizaf,867,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/police-shut-down-jewish-palestinian-radio-station/,972,Yossi Gurvitz,police-shut-down-jewish-palestinian-radio-station.html,2011-11-19,Police shut down Jewish-Palestinian radio station - +972 Magazine,,,Israeli media|Mossi Raz|democracy|freedom of the press,post,2011-11-19,yossi_gurvitz,1575,6,"Occupation (2), Peace (4)",,,,,4.0,2.5397,,,2.0,1.2698,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/policeman-involved-in-attacking-activists-identified/,972,Yossi Gurvitz,policeman-involved-in-attacking-activists-identified.html,2011-10-03,Policeman identified among settlers who attacked activists - +972 Magazine,,,Israeli Police|anatot,post,2011-10-03,yossi_gurvitz,933,8,"Peace (4), Pogrom (4)",,,,,4.0,4.2872,,,,,,,,,,,,,,,4.0,4.2872,,,,,,,,,,,,,,,,
https://www.972mag.com/political-impotence-in-the-face-of-racism/,972,Mairav Zonszein,political-impotence-in-the-face-of-racism.html,2010-12-22,Israeli MKs impotent in the face of racism - +972 Magazine,,,SJ2|Palestinian solidarity|Racism in Israel|Knesset|Zionism,post,2010-12-22,mairav_zonszein,2289,15,"Apartheid (2), Zionism (11), Fascism (2)",,,11.0,4.8056,,,,,,,,,,,,,2.0,0.8737,,,,,,,,,,,2.0,0.8737,,,,,,,,
https://www.972mag.com/political-persecution-torture-as-common-practice-and-executions-in-hamas-run-courts/,972,Noam Sheizaf,political-persecution-torture-as-common-practice-and-executions-in-hamas-run-courts.html,2012-10-07,"Political persecution, torture as common practice and executions in Hamas-run courts - +972 Magazine",,,military courts|Hamas|Fatah|human rights|Gaza,post,2012-10-07,noam_sheizaf,2156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/politicians-line-up-behind-israeli-assault-on-gaza/,972,Dimi Reider,politicians-line-up-behind-israeli-assault-on-gaza.html,2012-11-14,Politicians line up behind Israeli assault on Gaza - +972 Magazine,,,Ahmad Jabari|yachimovich|elections|Hamas|Ehud Barak|Israeli elections|Gaza|Benjamin Netanyahu|Operation Cast Lead,post,2012-11-14,dimi_reider,605,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/politicizing-prisoners-in-palestine/,972,Omar H. Rahman,politicizing-prisoners-in-palestine.html,2011-10-17,What will Hamas do with its new political capital? - +972 Magazine,,,Hamas|Palestinian prisoners|prisoner exchange|Gaza,post,2011-10-17,omar_h_rahman,1676,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/poll-despite-smears-the-lefts-image-not-damaged-within-jewish-public/,972,Noam Sheizaf,poll-despite-smears-the-lefts-image-not-damaged-within-jewish-public.html,2012-07-21,"Poll: Despite smears, left's brand has not been damaged - +972 Magazine",,,elections|Hadash|zehava galon|Likud|left|Meretz|Benjamin Netanyahu,post,2012-07-21,noam_sheizaf,1673,6,"Zionism (2), Occupation (4)",,,2.0,1.1955,,,,,4.0,2.3909,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/poll-israeli-jews-oppose-a-unilateral-strike-on-iran/,972,Dahlia Scheindlin,poll-israeli-jews-oppose-a-unilateral-strike-on-iran.html,2012-08-16,Poll: Israeli Jews oppose a unilateral strike on Iran - +972 Magazine,,,defense budget|Osirak|poll|survey|Iraq|Ehud Barak|Iran|Benjamin Netanyahu,post,2012-08-16,dahlia_scheindlin,1598,4,Peace (4),,,,,4.0,2.5031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/poll-israeli-public-supports-boycott-law/,972,Noam Sheizaf,poll-israeli-public-supports-boycott-law.html,2011-07-12,Poll: Israeli public supports boycott law - +972 Magazine,,,boycott|Knesset|poll|boycott law,post,2011-07-12,noam_sheizaf,408,7,BDS / Boycott (7),,,,,,,,,,,7.0,17.1569,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/poll-most-israelis-against-attack-on-iran/,972,Noam Sheizaf,poll-most-israelis-against-attack-on-iran.html,2012-03-07,Poll: Most Israelis against attack on Iran - +972 Magazine,,,Barack Obama|polls|Iran|Benjamin Netanyahu,post,2012-03-07,noam_sheizaf,394,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/poll-netanyahu-us-congress-aipac-stand-to-the-right-of-israeli-public/,972,Noam Sheizaf,poll-netanyahu-us-congress-aipac-stand-to-the-right-of-israeli-public.html,2011-05-24,"Poll: Netanyahu, US congress & AIPAC stand to the right of Israeli public - +972 Magazine",,,bbvisit|GOP|Democratic Party|Republican Party|AIPAC|Avigdor Liberman|maariv|Barack Obama|Benjamin Netanyahu,post,2011-05-24,noam_sheizaf,1120,8,"Occupation (2), Peace (6)",,,,,6.0,5.3571,,,2.0,1.7857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/poll-netanyahus-approval-go-up-13-points-following-us-visit/,972,Noam Sheizaf,poll-netanyahus-approval-go-up-13-points-following-us-visit.html,2011-05-25,Poll: Netanyahu's approval goes up 13 points following US visit - +972 Magazine,,,Benjamin Netanyahu|bbvisit|Two-state solution|Congress,post,2011-05-25,noam_sheizaf,539,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/poll-only-19-of-public-supports-unilateral-israeli-war-on-iran/,972,Larry Derfner,poll-only-19-of-public-supports-unilateral-israeli-war-on-iran.html,2012-03-01,Poll: Huge majority opposes unilateral Israeli war on Iran - +972 Magazine,,,Barack Obama|Ehud Barak|AIPAC|Iranian nuclear facilities|Israeli war on Iran|Iran|Benjamin Netanyahu,post,2012-03-01,larry_derfner,680,8,Peace (8),,,,,8.0,11.7647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/polljordanvalley/,972,Dimi Reider,polljordanvalley.html,2011-06-12,Poll: Most Israelis don't know Jordan Valley is occupied - +972 Magazine,,,settlements|Jordan Valley|polls|Two-state solution,post,2011-06-12,dimi_reider,1514,6,"Zionism (2), Peace (4)",,,2.0,1.321,4.0,2.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/polls-israeli-public-follows-netanyahu-to-the-right/,972,Noam Sheizaf,polls-israeli-public-follows-netanyahu-to-the-right.html,2011-05-27,Polls: Israeli public follows Netanyahu to the right - +972 Magazine,,,Barack Obama|Kadima|Likud|tzipi livni|polls|bbvisit|Benjamin Netanyahu,post,2011-05-27,noam_sheizaf,1180,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/polls-israelis-fear-unilateral-strike-more-than-iranian-bomb/,972,Dahlia Scheindlin,polls-israelis-fear-unilateral-strike-more-than-iranian-bomb.html,2012-03-12,Polls: Israelis fear unilateral strike more than Iranian bomb - +972 Magazine,,,poll|survey|AIPAC|public opinion|Ehud Barak|Benjamin Netanyahu|Iran,post,2012-03-12,dahlia_scheindlin,1874,18,"Zionism (4), Peace (14)",,,4.0,2.1345,14.0,7.4707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/polls-netanyahu-is-heading-toward-an-easy-victory/,972,Noam Sheizaf,polls-netanyahu-is-heading-toward-an-easy-victory.html,2012-11-30,Polls: Netanyahu is heading toward an easy victory  - +972 Magazine,,,Israeli elections|elections2013|michael ben-ari|tzipi livni|Likud,post,2012-11-30,noam_sheizaf,1734,2,Occupation (2),,,,,,,,,2.0,1.1534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/polls-show-israelis-rational-about-policy-misguided-on-elections/,972,Dahlia Scheindlin,polls-show-israelis-rational-about-policy-misguided-on-elections.html,2012-12-10,"Polls show Israelis rational about policy, misguided on elections - +972 Magazine",,,Pillar of Cloud|israeli-Palestinian conflict|poll|survey|Two-state solution|West Bank|discrimination in Israel|Gaza|Israeli elections,post,2012-12-10,dahlia_scheindlin,2544,18,Peace (18),,,,,18.0,7.0755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/popular-anchormans-entry-to-politics-likely-to-secure-netanyahus-rule/,972,Noam Sheizaf,popular-anchormans-entry-to-politics-likely-to-secure-netanyahus-rule.html,2012-01-11,Popular anchorman's entry into politics likely to secure PM's rule - +972 Magazine,,,tommy lapid|Shelly Yechimovitz|Channel 2|israel beitenu|elections|Yair Lapid|Labor Party|Two-state solution|shas|Likud|yedioth ahronoth|maariv|Kadima|peace process,post,2012-01-11,noam_sheizaf,2511,1,Peace (1),,,,,1.0,0.3982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/portuguese-voters-elect-a-new-government/,972,Roee Ruttenberg,portuguese-voters-elect-a-new-government.html,2011-06-05,Letter from Lisbon: Portuguese voters elect new government - +972 Magazine,,,elections|Bailout,post,2011-06-05,roee_ruttenberg,1488,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/post-speech-pre-aipac-obama-and-netanyahus-strained-diplomacy/,972,Roee Ruttenberg,post-speech-pre-aipac-obama-and-netanyahus-strained-diplomacy.html,2011-05-20,Netanyahu will have the last word in Washington - +972 Magazine,,,Barack Obama|Benjamin Netanyahu|Hillary Clinton|AIPAC|NATO|Nakba Day,post,2011-05-20,roee_ruttenberg,1279,5,Nakba (5),,,,,,,,,,,,,,,,,,,5.0,3.9093,,,,,,,,,,,,,,,,,,
https://www.972mag.com/post-un-bid-still-think-obama-is-going-to-save-israel-from-itself/,972,Larry Derfner,post-un-bid-still-think-obama-is-going-to-save-israel-from-itself.html,2012-11-30,"Post-UN bid, anybody still think Obama is going to 'save Israel from itself'? - +972 Magazine",,,operation pillar of defense|Shelly Yacimovich|Susan Rice|Mahmoud Abbas|Benjamin Netanyahu|Barack Obama,post,2012-11-30,larry_derfner,1650,8,"Occupation (6), Peace (2)",,,,,2.0,1.2121,,,6.0,3.6364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/poster-bears-great-news-breslov-rabbi-also-messiah/,972,Yuval Ben-Ami,poster-bears-great-news-breslov-rabbi-also-messiah.html,2011-01-25,Hasidic poster bears great news: A brand new messiah - +972 Magazine,,,Life & Culture,post,2011-01-25,yuval_ben_ami,1566,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/pre-and-post-protest-clashes-in-silwan-lessons-in-civil-disobedience/,972,Mairav Zonszein,pre-and-post-protest-clashes-in-silwan-lessons-in-civil-disobedience.html,2010-12-25,"First step for the joint struggle in Silwan, E. Jerusalem - +972 Magazine",,,SJ2|Palestinian solidarity|Israeli Police|adnan gheith|Issawiya|Silwan|East Jerusalem|Sheikh Jarrah|Activism,post,2010-12-25,mairav_zonszein,1621,13,"Joint struggle (7), Occupation (6)",,,,,,,,,6.0,3.7014,,,,,,,,,,,,,,,,,,,,,,,7.0,4.3183,,,,
